,image,dice_rc_0,dice_rc_1,dice_rc_2,dice_rs3_0,dice_rs3_1,dice_rs3_2,dice_rs5_0,dice_rs5_1,dice_rs5_2,dice_cp_0,dice_cp_1,dice_cp_2,dice_bb_0,dice_bb_1,dice_bb_2,dice_bbs_05_0,dice_bbs_05_1,dice_bbs_05_2,dice_bbs_1_0,dice_bbs_1_1,dice_bbs_1_2,dice_bbs_2_0,dice_bbs_2_1,dice_bbs_2_2
53,,[0.51521235704422],[0.964957594871521],[0.8180022239685059],[0.9496133327484131],[0.9471626877784729],[0.817875325679779],[0.9618295431137085],[0.9631214141845703],[0.8283671736717224],[0.8502901196479797],[0.8407906293869019],[0.8097899556159973],[0.952145516872406],[0.8316670060157776],[0.866450846195221],[0.9361425042152405],[0.9260753393173218],[0.8679369688034058],[0.8942928910255432],[0.8795205950737],[0.8581085801124573],[0.39168885350227356],[0.5628066062927246],[0.6749545335769653]
54,,[0.33175304532051086],[0.9663846492767334],[0.885825514793396],[0.9468735456466675],[0.9669735431671143],[0.7464512586593628],[0.9470494985580444],[0.9670037031173706],[0.8876378536224365],[0.8053910136222839],[0.9671850800514221],[0.6944360136985779],[0.9512735605239868],[0.9463348388671875],[0.9666213989257812],[0.9422066807746887],[0.9461755752563477],[0.9671252965927124],[0.005334380082786083],[0.9212496876716614],[0.9281452894210815],[0.758019745349884],[0.7403666377067566],[0.7699567675590515]
55,,[0.7959892153739929],[0.96434485912323],[0.6536761522293091],[0.8150609135627747],[0.9672526717185974],[0.9161752462387085],[0.9505298733711243],[0.9591286778450012],[0.8208445310592651],[0.8861726522445679],[0.9632593393325806],[0.7511945366859436],[0.7485228180885315],[0.946010172367096],[0.9608373045921326],[0.7241726517677307],[0.9517244100570679],[0.9590361714363098],[0.795832633972168],[0.8403885364532471],[0.9069474339485168],[0.4772300124168396],[0.9384934306144714],[0.9196757078170776]
56,,[0.889407753944397],[0.9711083769798279],[0.6678717136383057],[0.9557968378067017],[0.9713495373725891],[0.6520358324050903],[0.9617701172828674],[0.9714392423629761],[0.6921974420547485],[0.969763994216919],[0.9717290997505188],[0.6409472823143005],[0.9247363209724426],[0.9717638492584229],[0.971912145614624],[0.9022256731987],[0.9715608358383179],[0.9731134176254272],[0.9173789620399475],[0.9720834493637085],[0.972908616065979],[0.16833461821079254],[0.8235051035881042],[0.8261109590530396]
57,,[0.9625385403633118],[0.9707642197608948],[0.6640396118164062],[0.9617579579353333],[0.9695794582366943],[0.6911490559577942],[0.9613369107246399],[0.9699626564979553],[0.6836575269699097],[0.8174545168876648],[0.9714468121528625],[0.6370977163314819],[0.966901957988739],[0.9643937349319458],[0.9631757736206055],[0.9638285636901855],[0.9637417793273926],[0.9627691507339478],[0.911173939704895],[0.9600085020065308],[0.9628736972808838],[0.09136973321437836],[0.860718309879303],[0.8687844276428223]
58,,[0.5604945421218872],[0.9640452265739441],[0.733954131603241],[0.8917531371116638],[0.9661233425140381],[0.7183462381362915],[0.8928791880607605],[0.9627668261528015],[0.7187936305999756],[0.7774832248687744],[0.9658783078193665],[0.7286518216133118],[0.8493931293487549],[0.9648183584213257],[0.9445006847381592],[0.8332813382148743],[0.9660744667053223],[0.9470162391662598],[0.8305078148841858],[0.9660776853561401],[0.9631152153015137],[0.7852984070777893],[0.8700382709503174],[0.8583720922470093]
59,,[0.45817652344703674],[0.9536973834037781],[0.5920031070709229],[0.9522598385810852],[0.9546872973442078],[0.721602201461792],[0.9546127915382385],[0.9561015963554382],[0.7660245299339294],[0.7889395356178284],[0.9541839957237244],[0.5905855298042297],[0.9500623941421509],[0.957070529460907],[0.9587336778640747],[0.9501447677612305],[0.9568064212799072],[0.9586862921714783],[0.9076391458511353],[0.9583750367164612],[0.9487566351890564],[0.5086847543716431],[0.7881006002426147],[0.8719296455383301]
60,,[0.7455257773399353],[0.8627842664718628],[0.5978445410728455],[0.9338762760162354],[0.8939857482910156],[0.6065919399261475],[0.9228349924087524],[0.9151483178138733],[0.7468133568763733],[0.9585312008857727],[0.8261020183563232],[0.5982069969177246],[0.8961400985717773],[0.9562362432479858],[0.9365817904472351],[0.8768821358680725],[0.9571558237075806],[0.9360558986663818],[0.9226155281066895],[0.9540088176727295],[0.9197696447372437],[0.922135591506958],[0.8842980265617371],[0.8530559539794922]
61,,[0.9526269435882568],[0.9586686491966248],[0.6065288186073303],[0.9526857137680054],[0.9478785395622253],[0.606633722782135],[0.9531267285346985],[0.9352861642837524],[0.6107617020606995],[0.8067879676818848],[0.9579428434371948],[0.606727123260498],[0.9693218469619751],[0.9527841210365295],[0.9534828066825867],[0.9699339866638184],[0.95292067527771],[0.9536307454109192],[0.7455770373344421],[0.8756183981895447],[0.8982394933700562],[0.3334181606769562],[0.9511502981185913],[0.35388535261154175]
62,,[0.8448225855827332],[0.9723026752471924],[0.8532060980796814],[0.971233606338501],[0.956662118434906],[0.7109773755073547],[0.9484567642211914],[0.9718823432922363],[0.8511318564414978],[0.8440031409263611],[0.9722982048988342],[0.7033502459526062],[0.9670440554618835],[0.9710102677345276],[0.971524715423584],[0.9400407075881958],[0.9704991579055786],[0.8703242540359497],[0.31329408288002014],[0.9512548446655273],[0.9013851284980774],[0.34513387084007263],[0.8899279832839966],[0.9009478688240051]
63,,[0.9372402429580688],[0.8872652649879456],[0.6553409695625305],[0.9329941868782043],[0.8887935876846313],[0.7405371069908142],[0.9100275039672852],[0.9580349922180176],[0.8264641761779785],[0.7501396536827087],[0.9410006403923035],[0.7434479594230652],[0.8578746914863586],[0.9358007311820984],[0.937995195388794],[0.9144842028617859],[0.9363099932670593],[0.9388983249664307],[0.8501984477043152],[0.9153029322624207],[0.9348505139350891],[0.8728640079498291],[0.568767249584198],[0.548396646976471]
64,,[0.8617541193962097],[0.9448249936103821],[0.87149977684021],[0.9502246975898743],[0.8313040733337402],[0.8018176555633545],[0.949718177318573],[0.9230517148971558],[0.8026198148727417],[0.7935943007469177],[0.6881994605064392],[0.8991678953170776],[0.7804436087608337],[0.9245997667312622],[0.9152902364730835],[0.7850663065910339],[0.9364840388298035],[0.8828299045562744],[0.7383080720901489],[0.8567079305648804],[0.9242193698883057],[0.7657418251037598],[0.7678870558738708],[0.8705974817276001]
65,,[0.9257398843765259],[0.9590790867805481],[0.581692099571228],[0.9025766849517822],[0.9587373733520508],[0.5805224776268005],[0.8938621282577515],[0.9581106901168823],[0.8703498244285583],[0.7497668266296387],[0.9590704441070557],[0.6136701703071594],[0.9538588523864746],[0.9555037021636963],[0.9027471542358398],[0.9178643226623535],[0.8998238444328308],[0.9019672274589539],[0.8605226278305054],[0.9190697073936462],[0.8635445833206177],[0.3958497643470764],[0.9094381332397461],[0.42583897709846497]
66,,[0.9323052167892456],[0.9517141580581665],[0.5602924227714539],[0.9231153726577759],[0.9542210698127747],[0.5603302121162415],[0.923202633857727],[0.9531180262565613],[0.6898863315582275],[0.7819333672523499],[0.9536653757095337],[0.5604430437088013],[0.9651778936386108],[0.9513872861862183],[0.9228988289833069],[0.9661681652069092],[0.9410606622695923],[0.9229792356491089],[0.9637039303779602],[0.9252421259880066],[0.9229594469070435],[0.19571635127067566],[0.8446681499481201],[0.8741022944450378]
67,,[0.9674249291419983],[0.9670001268386841],[0.7799217700958252],[0.9633051156997681],[0.9646544456481934],[0.7942814230918884],[0.9662904143333435],[0.9619690179824829],[0.8004652857780457],[0.8225820064544678],[0.9686481356620789],[0.79035884141922],[0.9661762714385986],[0.9684270620346069],[0.9647027254104614],[0.9663742780685425],[0.9685146808624268],[0.9649319648742676],[0.9675399661064148],[0.9700489640235901],[0.9686955213546753],[0.8419039249420166],[0.9097715616226196],[0.7991560697555542]
68,,[0.9173400402069092],[0.9597235321998596],[0.6528981924057007],[0.9553908109664917],[0.9617176651954651],[0.7177225947380066],[0.9554170966148376],[0.9606357216835022],[0.747803807258606],[0.9620757102966309],[0.9615561366081238],[0.7651621103286743],[0.9042720198631287],[0.9584232568740845],[0.7314854860305786],[0.9097997546195984],[0.9567779898643494],[0.9571561813354492],[0.8752078413963318],[0.9570604562759399],[0.9479770064353943],[0.19122886657714844],[0.3132520914077759],[0.6068195104598999]
69,,[0.9389969706535339],[0.961256206035614],[0.5630801916122437],[0.9500129818916321],[0.962624728679657],[0.5912405848503113],[0.9493880271911621],[0.9653992652893066],[0.5808298587799072],[0.9430469870567322],[0.9634091854095459],[0.5625701546669006],[0.9401042461395264],[0.9461800456047058],[0.9520421028137207],[0.9412201642990112],[0.947227418422699],[0.9525534510612488],[0.9526927471160889],[0.4284760355949402],[0.5452136397361755],[0.3609035313129425],[0.9030699133872986],[0.5651454925537109]
70,,[0.8447237610816956],[0.9343332648277283],[0.6318178772926331],[0.9685800671577454],[0.8334534168243408],[0.6316113471984863],[0.9654340744018555],[0.9616734981536865],[0.6449838876724243],[0.9614858031272888],[0.8319594264030457],[0.6316251754760742],[0.9495901465415955],[0.9653337001800537],[0.9684556722640991],[0.9544150829315186],[0.9668077826499939],[0.9680522680282593],[0.9669498801231384],[0.967788815498352],[0.8323096036911011],[0.9578742980957031],[0.9189817905426025],[0.7193650603294373]
71,,[0.42165878415107727],[0.7930991649627686],[0.6009415984153748],[0.9505035877227783],[0.8691204190254211],[0.6013175845146179],[0.9636715054512024],[0.9304550290107727],[0.6536840796470642],[0.8917203545570374],[0.7892941236495972],[0.600252628326416],[0.9176071286201477],[0.8829039335250854],[0.9177278280258179],[0.9644619226455688],[0.7670043706893921],[0.7907214164733887],[0.8874807953834534],[0.95555180311203],[0.9018866419792175],[0.8701896667480469],[0.8174546360969543],[0.660672664642334]
72,,[0.8801103830337524],[0.9642468690872192],[0.6412765979766846],[0.9612717628479004],[0.9659309387207031],[0.7308312058448792],[0.9621883630752563],[0.965354323387146],[0.7899123430252075],[0.9687257409095764],[0.8070217967033386],[0.6404638886451721],[0.9079764485359192],[0.9586828947067261],[0.9634178876876831],[0.9119003415107727],[0.9588442444801331],[0.9628140330314636],[0.9058597683906555],[0.9613544940948486],[0.9635416269302368],[0.30185380578041077],[0.9138625860214233],[0.9086841344833374]
73,,[0.9597566723823547],[0.8813172578811646],[0.595550000667572],[0.9591906666755676],[0.9635718464851379],[0.6425286531448364],[0.9601110219955444],[0.9637146592140198],[0.5994188189506531],[0.9647634625434875],[0.7810545563697815],[0.5954018235206604],[0.9039735794067383],[0.9609131217002869],[0.9604054689407349],[0.9609127044677734],[0.9605963230133057],[0.7849181890487671],[0.960257887840271],[0.433373361825943],[0.7579002380371094],[0.48049890995025635],[0.8059425354003906],[0.7216140031814575]
74,,[0.9228139519691467],[0.9576324224472046],[0.5595933198928833],[0.9226357340812683],[0.9549188017845154],[0.670213520526886],[0.9233428239822388],[0.9564355611801147],[0.8139504790306091],[0.5683183073997498],[0.744059145450592],[0.5768995881080627],[0.9686447381973267],[0.9224549531936646],[0.9232996702194214],[0.9682416319847107],[0.9426847696304321],[0.9255895018577576],[0.8618190884590149],[0.8978997468948364],[0.9127123951911926],[0.7580031752586365],[0.825947642326355],[0.8199799656867981]
75,,[0.8995646834373474],[0.9009900093078613],[0.632667064666748],[0.8714481592178345],[0.889945387840271],[0.7480807304382324],[0.8708112239837646],[0.8824695944786072],[0.7533091902732849],[0.9217730164527893],[0.9350133538246155],[0.7457975149154663],[0.9217822551727295],[0.924828827381134],[0.8752176761627197],[0.8980108499526978],[0.9135393500328064],[0.8067121505737305],[0.8539764881134033],[0.8917728662490845],[0.7725452184677124],[0.8026609420776367],[0.4331062436103821],[0.7665959596633911]
76,,[0.4838503301143646],[0.9573979377746582],[0.7821937799453735],[0.8170678019523621],[0.957883358001709],[0.9581869840621948],[0.8774775862693787],[0.9598751068115234],[0.9582244753837585],[0.6723036766052246],[0.9547306299209595],[0.9397713541984558],[0.8016117811203003],[0.9234236478805542],[0.9514546990394592],[0.8008904457092285],[0.9229795932769775],[0.953883707523346],[0.779570996761322],[0.9592858552932739],[0.9603378176689148],[0.6764952540397644],[0.801618218421936],[0.8653020858764648]
77,,[0.5998572707176208],[0.9349727630615234],[0.6246306300163269],[0.9334797859191895],[0.9366000294685364],[0.6362398266792297],[0.9398252367973328],[0.9360466599464417],[0.6020238399505615],[0.7596141695976257],[0.9354259967803955],[0.6196655035018921],[0.9083013534545898],[0.8722347617149353],[0.8752076625823975],[0.8951321244239807],[0.8718029260635376],[0.8750512599945068],[0.6019697189331055],[0.8522135019302368],[0.8257443904876709],[0.6191243529319763],[0.8570674657821655],[0.8297971487045288]
78,,[0.9614238739013672],[0.78419029712677],[0.6084142327308655],[0.954564094543457],[0.962882936000824],[0.6790317893028259],[0.9573718905448914],[0.962417721748352],[0.7030476927757263],[0.9681589603424072],[0.7605910897254944],[0.6068484783172607],[0.9490714073181152],[0.9556033611297607],[0.9603279829025269],[0.949044406414032],[0.9561901688575745],[0.9601004719734192],[0.2751229703426361],[0.9572601318359375],[0.38079172372817993],[0.19912651181221008],[0.9214377403259277],[0.9341829419136047]
79,,[0.9667922258377075],[0.9705077409744263],[0.6573265194892883],[0.9531131982803345],[0.9695393443107605],[0.5440002083778381],[0.9526675343513489],[0.9681262969970703],[0.6270856857299805],[0.5927973389625549],[0.6895990967750549],[0.5437606573104858],[0.9629175066947937],[0.9444152116775513],[0.9428777098655701],[0.9604822397232056],[0.9518335461616516],[0.9437460899353027],[0.9416279196739197],[0.9699850678443909],[0.9443329572677612],[0.6006177067756653],[0.6124998331069946],[0.6134002208709717]
80,,[0.9529209733009338],[0.9648584127426147],[0.7676186561584473],[0.9501185417175293],[0.9610282778739929],[0.768591582775116],[0.9407642483711243],[0.9610027074813843],[0.7689002156257629],[0.8320783972740173],[0.9626958966255188],[0.7690860629081726],[0.9656919240951538],[0.9572024941444397],[0.9531726837158203],[0.9609840512275696],[0.9599224925041199],[0.9533283710479736],[0.34327057003974915],[0.3883751630783081],[0.8033652305603027],[0.9512180685997009],[0.9622662663459778],[0.5150876045227051]
81,,[0.9583274126052856],[0.9671416282653809],[0.6867786049842834],[0.9568628668785095],[0.9674513936042786],[0.7217230200767517],[0.9663119912147522],[0.9677034020423889],[0.846429705619812],[0.8819026947021484],[0.9669516682624817],[0.6946195363998413],[0.9219769239425659],[0.9547052383422852],[0.9604105353355408],[0.9243635535240173],[0.9634330868721008],[0.9667825698852539],[0.8930248022079468],[0.9286706447601318],[0.9429828524589539],[0.8329372406005859],[0.9435036182403564],[0.9420647025108337]
82,,[0.9702872633934021],[0.9706799983978271],[0.7361316084861755],[0.9588985443115234],[0.9707726836204529],[0.6700637936592102],[0.9551200866699219],[0.9711920022964478],[0.8911669850349426],[0.7998714447021484],[0.9716582894325256],[0.6807526350021362],[0.9396877884864807],[0.9711799025535583],[0.9338738322257996],[0.9325212240219116],[0.965805172920227],[0.9322693943977356],[0.5171074867248535],[0.9141976833343506],[0.8714743256568909],[0.49080681800842285],[0.9065319299697876],[0.6916236281394958]
83,,[0.8927025198936462],[0.8359944224357605],[0.8351361751556396],[0.9218953847885132],[0.9258514642715454],[0.836310863494873],[0.9149386286735535],[0.9266536235809326],[0.8359438180923462],[0.9250634908676147],[0.921725332736969],[0.7243974804878235],[0.9054647088050842],[0.9261593222618103],[0.9266808032989502],[0.9053658246994019],[0.9263954758644104],[0.9265288710594177],[0.7413347959518433],[0.7842008471488953],[0.8411070108413696],[0.7653490900993347],[0.8644326329231262],[0.8479436635971069]
84,,[0.9347912073135376],[0.9768680930137634],[0.6020838618278503],[0.9249462485313416],[0.9763209819793701],[0.8935737013816833],[0.9344721436500549],[0.9766287207603455],[0.9768127202987671],[0.8251075148582458],[0.9770172238349915],[0.6022751331329346],[0.9149675369262695],[0.9739990830421448],[0.9764882922172546],[0.9241175055503845],[0.9638992547988892],[0.9761934876441956],[0.93528151512146],[0.9746509790420532],[0.9760477542877197],[0.8925457000732422],[0.5981844067573547],[0.7997651100158691]
85,,[0.8422420620918274],[0.7990215420722961],[0.6252027153968811],[0.8844417333602905],[0.7983428239822388],[0.6250576376914978],[0.9481791257858276],[0.8994866609573364],[0.6254920959472656],[0.8724735379219055],[0.7475301623344421],[0.6252564787864685],[0.8374731540679932],[0.9474928975105286],[0.9332665205001831],[0.8466394543647766],[0.9502447843551636],[0.9159505367279053],[0.8126938343048096],[0.9225039482116699],[0.9170569777488708],[0.15445703268051147],[0.8914666771888733],[0.7557539343833923]
86,,[0.8535802960395813],[0.9636936783790588],[0.6468444466590881],[0.8790490627288818],[0.9633836150169373],[0.6473900079727173],[0.9596902132034302],[0.9622326493263245],[0.6486311554908752],[0.8380195498466492],[0.963780403137207],[0.6472304463386536],[0.9306516647338867],[0.9650190472602844],[0.9644190669059753],[0.9056681394577026],[0.964626133441925],[0.9642005562782288],[0.9316911697387695],[0.9651190638542175],[0.9604395627975464],[0.8876330256462097],[0.350753515958786],[0.5753976702690125]
87,,[0.857356607913971],[0.9050800204277039],[0.5622771382331848],[0.9260210990905762],[0.9258790612220764],[0.6656448245048523],[0.9261202216148376],[0.9260581135749817],[0.7818582057952881],[0.8070290088653564],[0.9255271553993225],[0.644454836845398],[0.870602548122406],[0.9252102971076965],[0.9267759323120117],[0.8844126462936401],[0.9251337647438049],[0.9266718029975891],[0.8290712237358093],[0.921535849571228],[0.926156759262085],[0.7753696441650391],[0.8854982852935791],[0.879083514213562]
88,,[0.9524586200714111],[0.8556662797927856],[0.6791942715644836],[0.9529080390930176],[0.9541767239570618],[0.7697252035140991],[0.9533559083938599],[0.9539929032325745],[0.7942575812339783],[0.9669367671012878],[0.8136572241783142],[0.6733267903327942],[0.9525036215782166],[0.952511191368103],[0.9520904421806335],[0.9531737565994263],[0.9527189135551453],[0.9452876448631287],[0.3568898141384125],[0.952406108379364],[0.9443420171737671],[0.7363641858100891],[0.8692346215248108],[0.8618770837783813]
89,,[0.9603124260902405],[0.865810751914978],[0.5975761413574219],[0.9606897830963135],[0.9300801753997803],[0.6784130334854126],[0.9632225036621094],[0.9384878277778625],[0.8160119652748108],[0.811531126499176],[0.8403763175010681],[0.5974006652832031],[0.9418113231658936],[0.9624749422073364],[0.9617893695831299],[0.8742700219154358],[0.9618960022926331],[0.9614259600639343],[0.8928316831588745],[0.889095664024353],[0.9007425308227539],[0.8330077528953552],[0.9605048894882202],[0.9610543251037598]
90,,[0.48848462104797363],[0.7159162163734436],[0.5812088847160339],[0.8820099830627441],[0.7682700753211975],[0.623752772808075],[0.8813749551773071],[0.8311159014701843],[0.7062286138534546],[0.9021816253662109],[0.7218832969665527],[0.5823186635971069],[0.9538954496383667],[0.9130799770355225],[0.8810860514640808],[0.9550495743751526],[0.9147521257400513],[0.8805995583534241],[0.9489748477935791],[0.9353610277175903],[0.9083861708641052],[0.44552889466285706],[0.8341718912124634],[0.8538647890090942]
91,,[0.9585511088371277],[0.8448957800865173],[0.6678492426872253],[0.9568371176719666],[0.8485960364341736],[0.6685891151428223],[0.9586432576179504],[0.8502012491226196],[0.6690409183502197],[0.9536854028701782],[0.8485341668128967],[0.6676741242408752],[0.9528040289878845],[0.962993860244751],[0.934199333190918],[0.9610670804977417],[0.9624969363212585],[0.9625906944274902],[0.9609482288360596],[0.9629151821136475],[0.5347321033477783],[0.755739688873291],[0.8072071671485901],[0.7732769250869751]
92,,[0.6765269041061401],[0.8955557942390442],[0.7458755970001221],[0.9389389753341675],[0.9099904894828796],[0.6914623975753784],[0.9207147359848022],[0.9127004742622375],[0.7323030829429626],[0.7765302658081055],[0.9035152196884155],[0.7663959264755249],[0.7734169960021973],[0.8877829909324646],[0.9099127054214478],[0.7726686596870422],[0.8796055316925049],[0.9103268980979919],[0.7736535668373108],[0.7831637859344482],[0.91020667552948],[0.4931360185146332],[0.6145932674407959],[0.800121009349823]
93,,[0.9627369046211243],[0.9674583077430725],[0.7580267190933228],[0.965129554271698],[0.9669082760810852],[0.7511389255523682],[0.962740957736969],[0.9674466252326965],[0.950669527053833],[0.8282369375228882],[0.9678566455841064],[0.7538458108901978],[0.9594691395759583],[0.9647709131240845],[0.9678078889846802],[0.9591140747070312],[0.9642161726951599],[0.967687726020813],[0.6858768463134766],[0.9310888051986694],[0.9069579243659973],[0.011319348588585854],[0.8851147890090942],[0.8909821510314941]
94,,[0.9442711472511292],[0.9756718873977661],[0.5568241477012634],[0.9459162354469299],[0.9733047485351562],[0.5565138459205627],[0.9487380981445312],[0.969023585319519],[0.5585420727729797],[0.774475634098053],[0.973737359046936],[0.5570176243782043],[0.9728326201438904],[0.9537772536277771],[0.9317176938056946],[0.9729772806167603],[0.9583160877227783],[0.9318216443061829],[0.8909855484962463],[0.9624850749969482],[0.9707875847816467],[0.8773128986358643],[0.9053401947021484],[0.8892228007316589]
95,,[0.7855386137962341],[0.9722229242324829],[0.6347563862800598],[0.9722467064857483],[0.9722083806991577],[0.6478644609451294],[0.9657630324363708],[0.9710591435432434],[0.7041599154472351],[0.8079732060432434],[0.9716688990592957],[0.6601923704147339],[0.9393202066421509],[0.9722278714179993],[0.9730542302131653],[0.8830588459968567],[0.9698379635810852],[0.9732385873794556],[0.8678190112113953],[0.9162932634353638],[0.9201598167419434],[0.00017402233788743615],[0.5130638480186462],[0.8011054992675781]
96,,[0.9637609720230103],[0.9700010418891907],[0.7100420594215393],[0.9596499800682068],[0.9658402800559998],[0.7612140774726868],[0.9589137434959412],[0.9591253399848938],[0.8393977284431458],[0.829743504524231],[0.9706333875656128],[0.7298365235328674],[0.9646199345588684],[0.966571569442749],[0.9595428109169006],[0.9614102840423584],[0.9611675143241882],[0.9598867893218994],[0.9597549438476562],[0.964747965335846],[0.9596036076545715],[0.1912306547164917],[0.8285716772079468],[0.8298324346542358]
97,,[0.8040573000907898],[0.8045068383216858],[0.5857493281364441],[0.9521229863166809],[0.8098976016044617],[0.5855781435966492],[0.9378608465194702],[0.839889407157898],[0.7247699499130249],[0.9524775743484497],[0.7711387872695923],[0.5856226682662964],[0.8749586939811707],[0.7222766876220703],[0.8017908930778503],[0.8886095881462097],[0.7357773780822754],[0.801132321357727],[0.9607940912246704],[0.7789680361747742],[0.752342164516449],[0.8157495856285095],[0.8267572522163391],[0.7872744202613831]
98,,[0.5313664078712463],[0.9681064486503601],[0.7608696818351746],[0.9515289664268494],[0.9604690670967102],[0.6826319098472595],[0.9516198039054871],[0.9641024470329285],[0.7213967442512512],[0.81438809633255],[0.9689556956291199],[0.7443514466285706],[0.9678966403007507],[0.9552852511405945],[0.9511747360229492],[0.9674347639083862],[0.9608032703399658],[0.9510140419006348],[0.9681459069252014],[0.9517508149147034],[0.9511125087738037],[0.14558562636375427],[0.2562045753002167],[0.9322860836982727]
99,,[0.7744404673576355],[0.9378623366355896],[0.7332234382629395],[0.9307333827018738],[0.7693690657615662],[0.7445715069770813],[0.8964337706565857],[0.9468895196914673],[0.7607625722885132],[0.9140672087669373],[0.759042501449585],[0.6960285305976868],[0.9599321484565735],[0.9386443495750427],[0.9031646847724915],[0.9164514541625977],[0.9379733800888062],[0.9064223170280457],[0.8679859638214111],[0.9141731858253479],[0.9167945384979248],[0.17053644359111786],[0.23976847529411316],[0.6069199442863464]
100,,[0.7709797024726868],[0.9488610029220581],[0.70686274766922],[0.9439820647239685],[0.8988754749298096],[0.700293779373169],[0.9418013691902161],[0.9023393988609314],[0.8066880106925964],[0.7685046195983887],[0.9667366743087769],[0.6915808320045471],[0.8729547262191772],[0.8897386789321899],[0.8927247524261475],[0.8660969138145447],[0.9015203714370728],[0.9001102447509766],[0.6869642734527588],[0.927604079246521],[0.9259474873542786],[0.3006708323955536],[0.7678951025009155],[0.5704923868179321]
101,,[0.9503438472747803],[0.9696764349937439],[0.6041463017463684],[0.9571369290351868],[0.9699248671531677],[0.6300298571586609],[0.954573929309845],[0.9693857431411743],[0.6880876421928406],[0.9078235030174255],[0.9700695276260376],[0.6149628162384033],[0.881470263004303],[0.9452066421508789],[0.9670860171318054],[0.880957841873169],[0.942291259765625],[0.9682397246360779],[0.9089587926864624],[0.9687504768371582],[0.9651482701301575],[0.5775048732757568],[0.8170914649963379],[0.8200440406799316]
102,,[0.9145446419715881],[0.9380559921264648],[0.6145671010017395],[0.9106094241142273],[0.9110357165336609],[0.605267345905304],[0.9096119403839111],[0.9347991347312927],[0.6189643740653992],[0.9406371116638184],[0.9071602821350098],[0.6379898190498352],[0.895416259765625],[0.9122578501701355],[0.8778405785560608],[0.8844966888427734],[0.9119588136672974],[0.9059042930603027],[0.8196948766708374],[0.8777160048484802],[0.3977714776992798],[0.013317175209522247],[0.30922454595565796],[0.9016144871711731]
103,,[0.8682505488395691],[0.9493672847747803],[0.8164685964584351],[0.9498764276504517],[0.9506465196609497],[0.8920508027076721],[0.9658153057098389],[0.9498148560523987],[0.9398159980773926],[0.8031060695648193],[0.9626405835151672],[0.7313610315322876],[0.9442095756530762],[0.9495238065719604],[0.9498281478881836],[0.9368692636489868],[0.9546864032745361],[0.9496285319328308],[0.9257662296295166],[0.9471184611320496],[0.9492855668067932],[0.0780239999294281],[0.8646918535232544],[0.5482102632522583]
104,,[0.9009749293327332],[0.8291323184967041],[0.6373327374458313],[0.8840093016624451],[0.8100647926330566],[0.6375479102134705],[0.9166266322135925],[0.8641891479492188],[0.6378388404846191],[0.8043474555015564],[0.943340539932251],[0.6372160911560059],[0.8854537606239319],[0.94273442029953],[0.9213091135025024],[0.8860793709754944],[0.9280136227607727],[0.9129967093467712],[0.8757136464118958],[0.9275400042533875],[0.8810335397720337],[0.42590367794036865],[0.4629531800746918],[0.7929341793060303]
105,,[0.9240986704826355],[0.9298853874206543],[0.5717782378196716],[0.9244529604911804],[0.9291632175445557],[0.5726025700569153],[0.9248508810997009],[0.9375602602958679],[0.6181763410568237],[0.7770410776138306],[0.9294086694717407],[0.5725818276405334],[0.9598693251609802],[0.9243717193603516],[0.9260641932487488],[0.9566114544868469],[0.9241146445274353],[0.9262571334838867],[0.9357427954673767],[0.9093101024627686],[0.9042603969573975],[0.7214982509613037],[0.8471429944038391],[0.4633753001689911]
106,,[0.9315412640571594],[0.9514044523239136],[0.5613359212875366],[0.9022231101989746],[0.9514433145523071],[0.5785462856292725],[0.9394139051437378],[0.9484249353408813],[0.7735849022865295],[0.8006908893585205],[0.9499817490577698],[0.5650339126586914],[0.9180301427841187],[0.9479338526725769],[0.9286454319953918],[0.9158770442008972],[0.9373864531517029],[0.9183577299118042],[0.7540488839149475],[0.9176333546638489],[0.9160980582237244],[0.7367982864379883],[0.8870816230773926],[0.8972035050392151]
107,,[0.9699763655662537],[0.9720166325569153],[0.6241400837898254],[0.9718232750892639],[0.9707819223403931],[0.710421085357666],[0.9705577492713928],[0.9705057740211487],[0.9725184440612793],[0.6888859868049622],[0.9708067774772644],[0.7681191563606262],[0.9048842787742615],[0.9717122912406921],[0.970790445804596],[0.9117918610572815],[0.970920741558075],[0.9708306193351746],[0.8361798524856567],[0.9592602252960205],[0.9670238494873047],[0.7765259742736816],[0.8837912678718567],[0.9333650469779968]
108,,[0.9352306723594666],[0.9495334625244141],[0.7569329142570496],[0.9356197118759155],[0.9588015675544739],[0.9465340375900269],[0.9387342929840088],[0.9428715705871582],[0.9464001655578613],[0.7895471453666687],[0.9510996341705322],[0.78513103723526],[0.9574592709541321],[0.9397090673446655],[0.945933997631073],[0.9572737812995911],[0.9397765398025513],[0.9458719491958618],[0.9324032664299011],[0.9434223175048828],[0.9448490142822266],[0.7704753279685974],[0.9294164776802063],[0.938103437423706]
